47805,790914, 27836022648, 12039007
48005,793332, 27971714651, 12078097
48205,795721, 28108232599, 12117359
48405,798145, 28244939673, 12156593
48605,800534, 28382447906, 12196013
48805,802930, 28517381060, 12234637
49005,805343, 28656445759, 12274373
49205,807750, 28791597787, 12312941
49405,810135, 28930856877, 12352583
49605,812545, 29066715956, 12391243
49805,814945, 29203152724, 12429983
50005,817309, 29340361009, 12468881
50205,819651, 29477892287, 12507773
50405,822039, 29614654218, 12546461
50605,824420, 29753594500, 12585667
50805,826802, 29890827103, 12624331
51005,829144, 30027742260, 12662833
51205,831520, 30165295068, 12701477
51405,833889, 30301464783, 12739673
51605,836256, 30438753705, 12778111
51805,838597, 30575949358, 12816481
52006,840960, 30713378303, 12854851
52206,843306, 30851548139, 12893351
52406,845635, 30991269104, 12932263
52606,848004, 31131260770, 12971173
52806,850322, 31268279887, 13009169
53006,852656, 31407672746, 13047829
53206,854986, 31547419744, 13086499
53406,857315, 31687150305, 13125107
53606,859643, 31825751060, 13163347
53806,862002, 31964385743, 13201541
54006,864325, 32103254511, 13239731
54206,866650, 32242185706, 13277899
54406,869010, 32382567615, 13316417
54606,871312, 32521515610, 13354477
54806,873635, 32659974210, 13392349
55006,875935, 32799369551, 13430423
55206,878234, 32939498056, 13468627
55406,880537, 33078403423, 13506439
55606,882845, 33219037513, 13544681
55806,885141, 33357980211, 13582463
56006,887470, 33496463309, 13620023
56206,889763, 33635913854, 13657793
56406,892087, 33775653499, 13695589
56606,894372, 33914192974, 13732987
56806,896655, 34053960149, 13770709
57006,898957, 34193885339, 13808359
57206,901246, 34333220439, 13845863
57406,903549, 34473552624, 13883579
57606,905866, 34612755069, 13920923
57806,908150, 34755214574, 13959089
58006,910396, 34895983979, 13996751
58206,912665, 35034875714, 14033861
58406,914919, 35176186249, 14071567
58606,917206, 35315575984, 14108711
58806,919480, 35455705839, 14146003
59006,921739, 35596781094, 14183483
59206,923970, 35736414349, 14220559
59406,926249, 35877445224, 14257931
59606,928525, 36017840879, 14295109
59806,930767, 36157949814, 14332127
