200,26468, 111734534, 304537
400,44832, 265297024, 541759
600,60155, 429534948, 746843
800,74637, 610319149, 943799
1000,88241, 802349210, 1132511
1200,100909, 998131991, 1309883
1400,112930, 1198578464, 1479773
1600,124152, 1398583039, 1640057
1800,135084, 1604466419, 1797227
2000,145867, 1816434715, 1952173
2200,156397, 2034203549, 2105183
2400,166450, 2250972499, 2252149
2601,176370, 2472614962, 2397613
2801,186044, 2696337818, 2540093
3001,195396, 2918995474, 2678017
3201,204595, 3143939683, 2813851
3401,213571, 3371267899, 2947877
3601,222431, 3600723455, 3080123
3801,231028, 3827007469, 3207817
4001,239451, 4055356224, 3334147
4201,247798, 4285889178, 3459301
4401,255966, 4520152603, 3584201
4601,264135, 4754255947, 3706861
4801,272193, 4990347363, 3828571
5001,280071, 5225428813, 3947851
5201,287819, 5461562794, 4065877
5401,295428, 5697235067, 4181987
5601,302997, 5935962983, 4297981
5801,310511, 6176264499, 4413179
6001,317943, 6415024289, 4526167
6201,325189, 6652410887, 4637123
6401,332413, 6892373201, 4747949
6601,339164, 7120608133, 4852171
6801,346172, 7358030385, 4959413
7001,353245, 7601805749, 5068319
7201,360089, 7840839169, 5174003
7401,366546, 8068321124, 5273537
7601,373252, 8307844125, 5377417
7801,379869, 8547548099, 5480327
8001,386605, 8794252725, 5585233
8201,393246, 9041398671, 5689403
8401,399911, 9289841085, 5793133
8601,406503, 9537207964, 5895499
8801,413006, 9784098671, 5996789
9001,419170, 10020921928, 6093151
9201,425162, 10252962565, 6186833
9401,431559, 10501916753, 6286561
9601,437896, 10752485665, 6386143
9801,444184, 11003305345, 6485053
10001,450433, 11252981609, 6582767
10201,456570, 11501872556, 6679459
10401,462758, 11752913953, 6776281
10601,468895, 12003915278, 6872381
10801,475023, 12255993658, 6968257
11001,481134, 12510710344, 7064459
11201,487139, 12763208774, 7159169
11401,493122, 13017217147, 7253833
11601,499126, 13274059669, 7348921
11801,505073, 13529708711, 7442959
12001,510880, 13783103767, 7535587
12201,516693, 14034872576, 7627027
12401,522545, 14291227890, 7719631
12601,528321, 14548606665, 7812023
12801,534109, 14804690129, 7903417
13001,539881, 15062951441, 7995047
13201,545572, 15320622798, 8085953
13401,551211, 15577251773, 8175983
13601,556937, 15838160865, 8267009
13801,562531, 16093366709, 8355563
14001,568140, 16355629324, 8446079
14201,573728, 16612823159, 8534377
14401,579319, 16872396344, 8623031
14601,584826, 17131313749, 8711009
14801,590291, 17387954894, 8797777
15001,595678, 17646317339, 8884679
15201,601049, 17902905433, 8970601
15401,606371, 18160411967, 9056401
15602,611822, 18423489096, 9143633
15802,617238, 18685011908, 9229951
16002,622528, 18942787430, 9314633
16202,627759, 19199849624, 9398699
16402,633046, 19463550572, 9484529
16602,638360, 19726357059, 9569719
16802,643565, 19983373481, 9652649
17002,648594, 20235629101, 9733679
17202,653564, 20486143691, 9813829
17402,658542, 20739133254, 9894461
17602,663476, 20990978238, 9974401
17802,668638, 21254529829, 10057703
18002,673776, 21517373896, 10140439
18202,678857, 21781586939, 10223267
18402,683963, 22045030958, 10305521
18602,689080, 22310127893, 10387961
18802,694103, 22570222974, 10468529
19002,699164, 22834680108, 10550131
19202,704145, 23096634028, 10630651
19402,709167, 23359184279, 10711049
19602,714168, 23627168203, 10792787
19802,719230, 23896353774, 10874609
20002,724177, 24159513070, 10954289
20202,729061, 24424036568, 11034091
20402,733986, 24686285568, 11112923
20602,738895, 24952550434, 11192677
20802,743725, 25217084679, 11271619
21002,748656, 25486393591, 11351729
21202,753492, 25752588419, 11430623
21402,758293, 26017077880, 11508733
21602,763118, 26281372402, 11586541
21802,767961, 26548323477, 11664857
22002,772728, 26814439789, 11742667
22202,777477, 27079157202, 11819809
22402,782274, 27348870535, 11898157
22602,787065, 27616706219, 11975699
22802,791762, 27884224120, 12052903
23002,796513, 28153895545, 12130477
23202,801180, 28420543003, 12206899
23402,805569, 28669193048, 12278023
23602,809286, 28881518503, 12338539
23802,813826, 29138634213, 12411667
24002,818318, 29397892067, 12485141
24202,822733, 29655286738, 12557933
24402,827213, 29914053586, 12630869
24602,831839, 30184322651, 12706819
24802,836451, 30450026101, 12781271
25002,841106, 30721572654, 12857137
25202,845623, 30990722664, 12932107
25402,850241, 31263350485, 13007833
25602,854760, 31534090975, 13082803
25802,859349, 31807333641, 13158269
26002,863891, 32076714260, 13232437
26202,868390, 32346552272, 13306543
26402,872748, 32606515362, 13377733
26602,877244, 32878787708, 13452091
26802,881778, 33153953628, 13527029
27003,886227, 33423511612, 13600243
27203,890726, 33692324830, 13673047
27403,895174, 33964605322, 13746613
27603,899626, 34234434075, 13819313
27803,904129, 34508231009, 13892887
28003,908577, 34781805079, 13966207
28203,912991, 35055888373, 14039471
28403,917434, 35328238635, 14112073
28603,921813, 35601434634, 14184733
28803,926224, 35876003174, 14257561
29003,930627, 36148866071, 14329753
29203,935009, 36417957225, 14400767
29403,939365, 36692815760, 14473127
29603,943693, 36965221282, 14544661
29803,948044, 37238924449, 14616359
30003,952385, 37513613079, 14688139
30203,956697, 37786686360, 14759323
30403,961017, 38059309749, 14830219
30603,965361, 38337030972, 14902267
30803,969660, 38613428620, 14973799
31003,973946, 38887463257, 15044551
31203,978205, 39161350084, 15115099
31403,982464, 39436134055, 15185713
31603,986715, 39710425314, 15256037
31803,990935, 39981834861, 15325463
32003,995187, 40260364180, 15396539
32203,999366, 40533835923, 15466181
32403,1003571, 40805236459, 15535133
32603,1007766, 41077272906, 15604093
32803,1011976, 41352063885, 15673589
33003,1016178, 41628107232, 15743263
33203,1020355, 41906121543, 15813271
33403,1024563, 42178155151, 15881623
33603,1028726, 42456252640, 15951347
33803,1032887, 42732020665, 16020337
34003,1037018, 43007237969, 16089041
34203,1041154, 43284264270, 16158049
34403,1045204, 43554070850, 16225087
34603,1049259, 43824483354, 16292197
34803,1053357, 44102951403, 16361131
35003,1057458, 44376965083, 16428779
35203,1061592, 44655190526, 16497409
35403,1065709, 44936355502, 16566559
35603,1069819, 45212814545, 16634447
35803,1073896, 45489896993, 16702331
36003,1077869, 45758928673, 16768111
36203,1081807, 46025034789, 16833049
36403,1085845, 46302406489, 16900603
36603,1089948, 46579978697, 16968071
36803,1093790, 46840311849, 17031227
37003,1097827, 47117679777, 17098387
37203,1101784, 47394118433, 17165191
37404,1105805, 47674772549, 17232881
37604,1109822, 47951271521, 17299433
37804,1113815, 48226203405, 17365493
38004,1117796, 48500531797, 17431277
38204,1121680, 48768586765, 17495437
38404,1125583, 49040166429, 17560321
38604,1129434, 49309043478, 17624437
38804,1133291, 49581949744, 17689403
39004,1137200, 49858820120, 17755187
39204,1141146, 50135085439, 17820701
39404,1145079, 50413416283, 17886593
39604,1149019, 50689942915, 17951933
39804,1152990, 50968653275, 18017669
40004,1156870, 51247897908, 18083411
40204,1160779, 51525795122, 18148717
40404,1164677, 51807844504, 18214879
40604,1168635, 52084344501, 18279623
40804,1172552, 52363075017, 18344773
41004,1176446, 52644908029, 18410531
41204,1180312, 52925061858, 18475781
41404,1184229, 53208380784, 18541651
41604,1188094, 53484784583, 18605801
41804,1192012, 53765045279, 18670723
42004,1195891, 54048362631, 18736259
42204,1199717, 54326334154, 18800437
42404,1203480, 54598587549, 18863179
42604,1207314, 54880775949, 18928121
42804,1211204, 55161728787, 18992657
43004,1215066, 55444650547, 19057537
43204,1218876, 55725140379, 19121749
43404,1222680, 56005119782, 19185731
43604,1226494, 56286688593, 19249981
43804,1230346, 56569371013, 19314371
44004,1234197, 56852999666, 19378831
44204,1238007, 57130373287, 19441823
44404,1241812, 57414466495, 19506233
44604,1245594, 57699215940, 19570651
44804,1249362, 57978666049, 19633799
45004,1253141, 58261174724, 19697443
45204,1256907, 58540647571, 19760453
45404,1260725, 58823459034, 19824029
45604,1264472, 59102346621, 19886639
45804,1268229, 59384611901, 19949899
46004,1271927, 59662284655, 20012023
46204,1275680, 59942127046, 20074553
46404,1279395, 60223908501, 20137409
46604,1283151, 60507397257, 20200547
46804,1286896, 60791851798, 20263783
