204,20060, 70625048, 224363
404,33329, 163155624, 391879
604,44511, 262048923, 537331
804,54577, 366356990, 671729
1004,64001, 474896506, 798503
1204,71955, 575111860, 907163
1404,77940, 655679177, 989977
1604,85620, 764005721, 1096159
1804,93917, 887934299, 1211647
2004,101881, 1013650480, 1323409
2204,109526, 1140698155, 1431763
2404,117168, 1272531399, 1540009
2604,124592, 1406647577, 1646347
2804,131846, 1542053509, 1750319
3004,138838, 1677463439, 1851319
3204,145646, 1811645114, 1948741
3404,152241, 1946759566, 2044421
3604,158846, 2086081015, 2140811
3804,165300, 2225394173, 2235049
4004,171675, 2366459924, 2328509
4204,177797, 2505042301, 2418523
4404,183826, 2644431649, 2507389
4604,189822, 2784960289, 2595433
4804,195731, 2927124610, 2682983
5004,201592, 3070062636, 2769619
5205,207368, 3212738668, 2854751
5405,212923, 3354212166, 2937929
5605,218489, 3497582090, 3021001
5805,223890, 3639393119, 3102131
6005,229345, 3783185446, 3183289
6205,234799, 3928267321, 3264139
6405,240141, 4074138547, 3344431
6605,245394, 4219486412, 3423487
6805,250725, 4370066634, 3504437
7005,255941, 4519634195, 3583927
7205,261079, 4666723559, 3661249
7405,266245, 4814598739, 3738169
7605,271257, 4963231327, 3814693
7805,276270, 5112108458, 3890581
8005,281260, 5262280693, 3966349
8205,286161, 5410841708, 4040669
8405,290793, 5552250973, 4110751
8605,295524, 5699924971, 4183303
8805,300164, 5844790586, 4253869
9005,304823, 5993905301, 4325891
9205,309501, 6143742799, 4397677
9405,314248, 6294464298, 4469293
9605,318922, 6447046369, 4541203
9805,323420, 6593728781, 4609783
10005,327773, 6738424309, 4676963
10205,332226, 6886014274, 4745029
10405,336686, 7036846498, 4814053
10605,341103, 7186095711, 4881869
10805,345598, 7338223663, 4950511
11005,350018, 7489806522, 5018437
11205,354413, 7641999917, 5086177
11405,358795, 7795428586, 5154013
11605,363155, 7949007483, 5221459
11805,367487, 8102639280, 5288519
12005,371835, 8257424648, 5355643
12205,375551, 8391158973, 5413301
12405,379482, 8533020510, 5474129
12605,383654, 8685621840, 5539187
12805,387892, 8842516304, 5605679
13005,392110, 8999263314, 5671717
13205,396171, 9148973441, 5734357
13405,400351, 9306432020, 5800027
13605,404542, 9464822834, 5865611
13806,408751, 9621064085, 5929999
14006,412870, 9778757680, 5994607
14206,416935, 9934292619, 6057991
14406,420992, 10091044350, 6121537
14606,425049, 10248507653, 6185041
14806,429117, 10408170898, 6249101
15006,433201, 10565133776, 6311759
15206,437210, 10724685491, 6375133
15406,441138, 10882450231, 6437489
15606,445118, 11040909515, 6499793
15806,449046, 11197447679, 6561097
16006,452991, 11355516315, 6622663
16206,456905, 11516053504, 6684913
16406,460863, 11675761811, 6746599
16606,464777, 11835800335, 6808097
16806,468701, 11995166959, 6869053
17006,472565, 12155568263, 6930151
17206,476177, 12304758329, 6986729
17406,479895, 12458291677, 7044703
17606,483710, 12617093831, 7104443
17806,487502, 12778858899, 7165027
18006,491292, 12939498390, 7224937
18206,495082, 13100379121, 7284689
18406,498820, 13261422782, 7344257
18606,502582, 13422212639, 7403479
18806,506302, 13583248436, 7462579
19006,510063, 13746798553, 7522351
19206,513777, 13908946495, 7581349
19406,517514, 14071385216, 7640279
19606,521225, 14233058345, 7698679
19806,524891, 14396109471, 7757353
20006,528535, 14557055954, 7815047
20206,532168, 14718105214, 7872577
20406,535821, 14880644554, 7930421
20606,539484, 15044410374, 7988479
20806,543124, 15209612635, 8046839
21006,546700, 15372893833, 8104331
21206,550284, 15534990183, 8161187
21406,553874, 15697010349, 8217827
21606,557418, 15859865931, 8274559
21806,560954, 16022029254, 8330857
22006,564507, 16185274324, 8387339
22206,567981, 16347750964, 8443367
22406,571526, 16511770125, 8499739
22606,575083, 16675305915, 8555759
22806,578620, 16839388841, 8611783
23006,582088, 17002547792, 8667301
23206,585537, 17163867719, 8722033
23407,589025, 17328016933, 8777551
23607,592506, 17493322274, 8833277
23807,595939, 17657796299, 8888549
24007,599386, 17822125229, 8943601
24207,602807, 17986055648, 8998351
24407,606182, 18151363903, 9053381
24607,609613, 18315751432, 9107941
24807,613011, 18481872965, 9162929
25007,616423, 18646630274, 9217309
25207,619818, 18810589771, 9271253
25407,623219, 18977231236, 9325919
25607,626594, 19142543113, 9379991
25807,629910, 19307429549, 9433763
26007,633193, 19470115000, 9486677
26207,636544, 19635983663, 9540473
26407,639905, 19800803399, 9593777
26607,643227, 19966796684, 9647291
26807,646543, 20133051113, 9700781
27007,649847, 20298110713, 9753721
27207,653123, 20463041874, 9806477
27407,656399, 20630145216, 9859783
27607,659700, 20798574715, 9913367
27807,662987, 20966142235, 9966533
28007,666223, 21133112195, 10019369
28207,669487, 21298245300, 10071487
28407,672742, 21464844048, 10123931
28607,675976, 21630490578, 10175941
28807,679192, 21798338480, 10228489
29007,682435, 21964791244, 10280489
29207,685368, 22117785416, 10328179
29407,688608, 22286475856, 10380619
29607,691855, 22453087216, 10432283
29807,695054, 22619969332, 10483903
30007,698207, 22785458684, 10534963
30207,701385, 22951248729, 10585987
30407,704548, 23118560579, 10637377
30607,707711, 23282732011, 10687669
30807,710830, 23447125883, 10737911
31007,713899, 23612817123, 10788431
31207,717001, 23778292264, 10838767
31407,720068, 23941512696, 10888303
31607,723152, 24105045513, 10937821
31808,726208, 24268783225, 10987279
32008,729306, 24437579606, 11038169
32208,732427, 24603730182, 11088137
32408,735533, 24772876903, 11138891
32608,738651, 24939481775, 11188759
32808,741770, 25109895687, 11239667
33008,744859, 25279205866, 11290133
33208,747920, 25446436025, 11339819
33408,750985, 25615890481, 11390143
33608,754060, 25784988004, 11440207
33808,757127, 25952355368, 11489651
34008,760202, 26121319971, 11539459
34208,763258, 26289308198, 11588873
34408,766282, 26455574529, 11637677
34608,769351, 26626148221, 11687639
34808,772411, 26796367724, 11737391
35008,775447, 26965938999, 11786839
35208,778447, 27134304946, 11835853
35408,781462, 27303447133, 11884981
35608,784477, 27472276677, 11933903
35808,787471, 27640428554, 11982557
36008,790448, 27808998411, 12031219
36208,793437, 27977652424, 12079783
36408,796446, 28149194845, 12129127
36608,799425, 28318958122, 12177829
36808,802415, 28489417911, 12226649
37008,805397, 28659314588, 12275203
37208,808350, 28826270076, 12322823
37408,811328, 28995496819, 12370991
37608,814288, 29165673380, 12419347
37808,817226, 29335380179, 12467459
38008,820177, 29507020460, 12516047
38208,823115, 29678338455, 12564439
38408,826063, 29847040349, 12612001
38608,828977, 30018017422, 12660113
38808,831900, 30188692115, 12708041
39008,834779, 30353740549, 12754319
39208,837594, 30516828530, 12799957
39408,840442, 30683597362, 12846541
39608,843292, 30850898349, 12893189
39808,846131, 31020947939, 12940507
40008,848977, 31190811900, 12987707
40209,851848, 31359663248, 13034521
40409,854673, 31528428319, 13081247
40609,857528, 31699588253, 13128541
40809,860370, 31869021555, 13175273
41009,863238, 32037955804, 13221781
41209,866084, 32209696249, 13268989
41409,868871, 32374819263, 13314293
41609,871703, 32544885701, 13360873
41809,874572, 32716405686, 13407731
